word, value
directory,0.19125974478939659
coverity,0.19106842577457428
short,0.19105371087789536
10.10,0.1910524219274521
consider,0.19104719161987305
areas,0.1910310685634613
into,0.19094186323243625
contact,0.1905212545146545
immediately,0.19039476787050566
aalpert,0.1902391960223516
part,0.18986933158400157
phone,0.18979427218437195
worst,0.18979203030467034
qtbug-29904,0.18932689726352692
provide,0.1893141326856696
assumption,0.18925282784870692
repaint,0.18924969186385474
lund,0.18921451270580292
included,0.18894134203975016
jerome.pasion,0.18891661747225694
async,0.18880254806329808
dialogs,0.1886538565158844
cosmetic,0.18852870911359787
kelly,0.1883157637390879
fawzi,0.18816757947206497
autotest,0.18781104683876038
recorded,0.187569884583354
engines,0.18748823273926973
:handle,0.18704722076654434
once,0.18701349226757885
circumstances,0.18667982518672943
?,0.18664412216351525
noisy,0.18663348257541656
ok,0.186557799577713
lock,0.18655116483569145
assets,0.18646153062582016
preparation,0.18624716826404134
close,0.18617264447467669
cursorvisible,0.1860138475894928
trylock,0.18594692647457123
lot,0.1856296743499115
knight,0.1854056649737888
equal,0.18534118930498758
dll,0.18515313150627272
stray,0.18508722384770712
qwindow,0.1850508036358016
qopengltexture,0.18502211198210716
inspect,0.18491595859328905
qqmltype,0.18476226925849915
modes,0.1844941731542349
reader,0.18434460957845053
redefining,0.18430189788341522
lainé,0.18413184769451618
resetting,0.1840883195400238
wolff,0.18406124377534502
menus,0.18403617553412915
andy.nichols,0.18402586335485632
closer,0.18380472560723624
context,0.18368843827539913
c++0x,0.18357211351394653
alpha,0.18352406316262204
draw,0.183375284075737
lookups,0.1832989570684731
behave,0.18321341866006455
nearest,0.18315289914608002
locked,0.18312887474894524
andrew.den.exter,0.18268553242087365
persistentvalue,0.18256196156144142
merge,0.182424440048635
sqlite,0.18238198161125183
others,0.1822401208919473
gstreamer,0.18217063198486963
qabstractprintdialog,0.18162845075130463
fbo,0.1813903423872861
fake,0.1813657470047474
leftovers,0.18129365891218185
wilson,0.18128460359114867
4.6,0.18125561997294426
increases,0.1812422126531601
registers,0.18123697906266897
producing,0.18115800246596336
us,0.1809078685939312
repeat,0.18068525195121765
versioned,0.1806000272432963
represent,0.18058933224529028
dependency,0.18058727857553297
entered,0.18051140755414963
things,0.18041526277860007
fifo,0.1802545189857483
concurrently,0.18018347024917603
involved,0.17983551820119223
space,0.17958515086634594
it,0.17948380508246728
generic,0.17937738485634327
:setwordspacing,0.17931391298770905
brand,0.17925619600074633
titles,0.1792350501054898
printer,0.1791300508711073
invalid,0.17905862684008375
miikka,0.17888978713502487
composition,0.17883333563804626
that,0.1787188712224294
frederik,0.17863059863830402
destructed,0.17861881852149963
inserted,0.17820480186492205
contained,0.1780607538918654
alex.wilson,0.17803082729761416
followup,0.17789235711097717
fetch,0.1776668777068456
capacity,0.17749284207820892
index,0.1771458711475134
cancel,0.17713386782755455
carriage,0.1771318018436432
:,0.1769445295257872
lev.zelenskiy,0.17689646780490875
settings,0.1768284818300834
throwing,0.1765383066875594
signal/slot,0.17634934559464455
strip,0.17629988739887872
maintain,0.17627480626106262
figure,0.17604294419288635
qsslcertificate,0.1760111264884472
morten,0.17598816653979676
compatibility,0.17536314701040587
schemes,0.17531178193166852
bail,0.17520454277594885
qgraphicsscene,0.1750212013721466
krause,0.17488645017147064
conversions,0.17442207224667072
fixing,0.1742708504732166
ogoffart,0.17417317856641779
failed,0.1740238992497325
deleting,0.17383940666913986
thrown,0.17373045682907104
names,0.17368264513788745
apps,0.17366030373765776
branch,0.1734238639473915
qt_module,0.1733890026807785
-project,0.17322798073291779
meant,0.17301318952813743
jonas,0.17286949238872953
logic,0.17269936756097845
each,0.17260174563637487
prefer,0.17239450414975485
my,0.17239323183894156
email,0.17233900725841522
:invalidate,0.17218920029699802
bundles,0.17218422889709473
happened,0.1720910906791687
10.7,0.17204898099104562
vsync,0.17202795995399356
ft,0.1720220297574997
stacking,0.1719871461391449
length,0.1719598978319589
qdatastream,0.1717956860860189
control,0.17178165540099144
jan-arve.saether,0.17155529921064558
public,0.17146477351586023
errors,0.17143694961581518
moving,0.17130893332740435
been,0.17122548229900408
human,0.171155055363973
liang,0.17115083490224445
acceptable,0.1710602194070816
pid,0.17100818753242492
qmoveevent,0.17091479524970055
thing,0.17084720879793167
loops,0.17076542414724827
discard,0.17067893967032433
whose,0.17065736684682115
ulf,0.17048564180731773
autodetection,0.17033711075782776
:grabwidget,0.17032330632209777
matthew,0.1703094281256199
signature,0.16998477776845297
tst_qlistwidget,0.16972115635871887
showing,0.1695894981649789
debug,0.16956779778672335
screen,0.16944706100757492
framework,0.1693711318075657
mcdonald,0.16929288734407985
restarted,0.16923637688159943
gets,0.1690840023968901
falling,0.16903004050254822
oliver,0.16892093970723773
transformed,0.1689155399799347
dbzhang800,0.1689001719156901
platform-specific,0.16868635018666586
kms,0.1686050146818161
'initialized,0.16826830804347992
icons,0.16823911108076572
hierarchy,0.16810440830886364
benefit,0.1680446428557237
qtbug-29010,0.1680036075413227
exit,0.16783946208082712
contain,0.16775012540778048
psychon,0.16768935322761536
juha,0.16727172707517943
topi.reinio,0.16710002968708673
modifying,0.16690418496727943
positive,0.1665418619910876
toby.tomkins,0.16623804345726967
users,0.16603398668978894
bugs,0.1659977783759435
distros,0.16596023738384247
keypress,0.1659567803144455
format,0.16569776772795355
above,0.1655703123865856
component,0.1654459988432271
transformation,0.1654407133658727
buffer,0.16529185079376807
spent,0.16519102454185486
metadata,0.16505000988642374
reliable,0.1650184988975525
respect,0.16497735368708769
aaron,0.16482358246243425
android,0.16470780209056102
nokiamail.com,0.16466716107200174
preedit,0.16458270605653524
leaked,0.16417191689834
qguiapplication_p.h,0.16413289308547974
verbruggen,0.1640218679200519
than,0.16381784688991805
qtdiag,0.1636381894350052
reported,0.16350283597906431
everywhere,0.1633952371776104
sysfs,0.1633870005607605
gtk,0.1633366197347641
imported,0.16329379752278328
mithra,0.16319230198860168
moves,0.16313095052133908
mainwindow,0.16302651166915894
reimplemented,0.16297587752342224
contains,0.1628704702570325
broken,0.1627852194570005
:resize,0.1626327782869339
arguments,0.1624379399354043
christiaan.janssen,0.1623062252998352
arm,0.16227864154747554
memset,0.16227827221155167
shadow,0.16215252503752708
requires,0.16189951318359053
spurious,0.1618654727935791
reports,0.16181664168834686
because,0.16168971370686502
subsequent,0.16168949287384748
:height,0.16165415942668915
exceed,0.1614216317733129
mouse,0.16119184336090026
handling,0.16115987666372983
mousearea.drag.smoothed,0.16111847758293152
real,0.1609803196042776
class,0.1609643518364019
commented,0.16086145117878914
engine,0.16085555019747952
controls,0.16079481856690514
really,0.16072036501239328
uses,0.1604742777728757
binaries,0.16047156229615211
host,0.1604471266269684
extern,0.16043261485174298
pointing,0.1603465024381876
al,0.16018256545066833
drawing,0.15999467138733184
jni,0.15985854156315327
another,0.15984720503911376
geocodemodel,0.1597149819135666
pick,0.15970962742964426
ahead,0.1596440076828003
instead,0.15942712342366577
bundle,0.15933237757001603
base,0.15928116691065952
bitmap,0.15927132964134216
great,0.15922310948371887
difficult,0.15908641815185548
reporting,0.15903962651888529
continue,0.15901920227333904
struct,0.1589315693293299
qabs,0.1588153839111328
compatible,0.15859525154034296
8.1,0.1585870087146759
physical,0.15856168922036887
sockets,0.15843865275382996
girish.1.ramakrishnan,0.15843394597371419
:state,0.1584121473133564
bluez5,0.15829705198605856
decide,0.1581502491608262
qtquick,0.157916573362182
together,0.15787825485070547
pizlo,0.15784335136413574
hard,0.15783296525478363
harfbuzz-ng,0.1578198286394278
about,0.1577982730110349
command,0.15776490174572577
robert.griebl,0.15767734497785568
actually,0.15764664185990113
qpixmap,0.15759794662396112
vattekar,0.15757482374707857
qfileselector,0.15749908983707428
drawn,0.15707948307196298
sub,0.15702566504478455
breaking,0.15696696937084198
sha1,0.15686415135860443
earlier,0.15681682030359903
getter,0.15681288950145245
qopenglf_apientry,0.1567591018974781
ability,0.15647801011800766
members,0.15636879603068035
winrt,0.15620137269919118
produces,0.15618389224012694
flags,0.15610855197010096
category,0.1560011381904284
gl_points,0.15588894175986448
copies,0.1557487890124321
/,0.15568697659505737
searching,0.15559546050748654
kobus,0.15552271902561188
click/tap,0.15548624657094479
adds,0.1552836297131661
x86,0.15526079420338978
just,0.15515165600118053
qapplication,0.1550412358316992
10:05:42,0.15491174533963203
allocated,0.1549069844186306
null,0.15467256023429143
clarify,0.15466259326785803
former,0.15459619959195456
anymore,0.15451879281064737
runtime,0.15448504730704285
expensive,0.15432196715846658
demos,0.15430904818432672
qdeclarativepixmap,0.15405206382274628
sanity,0.15401591708389473
milliseconds,0.15401207748800516
built,0.1540097917119662
directshow,0.15393993258476257
an,0.1538954925204276
easy,0.15380284190177917
-wsign-conversion,0.15375571697950363
indirectly,0.15370257695515951
applications,0.1535992297259244
completely,0.1535866903141141
qlineedit,0.1535552479326725
richard,0.15345631598714082
uclibc,0.1532794740051031
license,0.15322699003359852
sending,0.15322657686192542
place,0.15296425399455157
qfiledialog,0.15285239182412624
xchg,0.15281462669372559
cocoa,0.1525512752481378
screenchanged,0.15243594348430634
fusion,0.1522578090429306
present,0.15207576203872175
scancode,0.15203627943992615
drivers,0.1519608891879519
concept,0.1519525647163391
update,0.15190488663024437
own,0.15189649306399666
its,0.15166917866384932
course,0.15161312324926257
tiocmbis,0.1515657603740692
times,0.15144822094589472
anywhere,0.15111886113882064
d'angelo,0.15100405054787794
extend,0.15096802512804666
compilation,0.1507784635446464
removes,0.15056801261380315
rules,0.15043165674433112
transaction,0.15035995095968246
important,0.15034333533710903
any,0.15029206526919436
abcd,0.15028733647583672
bea,0.15026271746804318
rich,0.15021294269158883
nichols,0.15019310151480816
redefinition,0.15001297742128372
destruction,0.1498692865882601
discovered,0.14986402504146099
folder,0.14975226670503616
anyway,0.1495592865588454
orientation,0.14953155294060708
burchell,0.14951297770254313
returned,0.1494132217059462
particular,0.1493036159210735
aaron.mccarthy,0.14922536868602038
$,0.14895694181323052
<,0.14893921240487518
including,0.1489285260438919
asked,0.14879092574119568
qtcore/qlogging.h,0.14869847893714905
operand,0.1485608108341694
qsslsocket,0.1484798559298118
prevents,0.14798951521515846
instances,0.1479363314807415
pipeline,0.14782868325710297
java,0.1477892270195298
qgeomap,0.14761140197515488
qhash,0.14760824255645275
inline,0.14751650837974417
performance,0.14749773885481632
qwindowsbackingstore,0.14749731868505478
qset,0.1474148305979642
improvements,0.14701442420482635
structs,0.14697514846920967
accumulation,0.1468843873590231
fc_width,0.1468355357646942
matter,0.14682733757460179
turn,0.14679014682769775
compare,0.14676993847824632
affect,0.14663449181243776
encoded,0.14662697272641317
qt_,0.14651962518692016
qtbug-31934,0.14650332927703857
one,0.14643211006648368
4.x,0.14639400225132704
localization,0.1463552862405777
obviously,0.14634720981121063
half,0.14621921380360922
overwrite,0.14620819687843323
friend,0.14620457092920938
addresses,0.14610926248133183
qtextdocumentfragment,0.14584800601005554
frames,0.14584277357373918
emits,0.14580270880833268
:script,0.14574847742915154
qgeomappingmanager,0.14549417793750763
objects,0.14546568420362369
slot,0.14456440219655634
qinstallmsghandler,0.1445232629776001
statusbar,0.1441250629723072
onto,0.14393896361192068
valid,0.1438763060917457
allocate,0.14385137541426551
contexts,0.14369307830929756
configuration,0.14366911558641327
glitches,0.14355580508708954
appropriate,0.14340550345368683
shutdown,0.14328793187936148
joona,0.14312810823321342
11,0.1430288702249527
network,0.14275746154957092
alex,0.1426734499167651
mkspec,0.14265170693397522
trick,0.1425800397992134
lev,0.14246006309986115
sometimes,0.14218324812298472
gitorious.org,0.14206189289689064
integer,0.14193125627934933
similar,0.14188431956521844
mutually,0.14175516366958618
replacement,0.1417215596884489
movable,0.14166009426116943
selftests,0.1416355192195624
compiled,0.14159035029588268
david,0.14147214735766836
:removeallocator,0.14135316014289856
logical,0.14135135896503925
nedim,0.14134684577584267
shortcuts,0.14094968931749463
stopped,0.1409376480362632
revamp,0.14092319707075754
anchored,0.1409168690443039
strings,0.1404615809352925
animation,0.1404112838363896
qpair,0.14026614526907602
repo,0.14019037783145905
qbluetoothserver,0.1401334359155347
boundaries,0.1401290794213613
ritt,0.1400397578254342
groups,0.13998503113786379
-64b,0.13998332619667053
helper,0.13989562424831092
qtsensors,0.13986298441886902
scripts,0.13978469977155328
macro,0.13974815858528017
toolbutton,0.13964595397313437
dead,0.13949683782729236
wrap,0.13944163297613463
attributes,0.13942321256867476
jocelyn.turcotte,0.13931512791249487
moc,0.13918111482191653
serialized,0.1391240656375885
when,0.13905233460134261
prl,0.139018002897501
goal,0.1389710952838262
page,0.13885332199020517
qspandata,0.13881462812423706
retrieved,0.13876363929981986
approach,0.13865275122225285
captured,0.13857678025960923
ids,0.13834016863256693
qwindowswindow,0.13827656209468842
script,0.13815311218301454
optimizations,0.13798724710941315
whilst,0.1379847526550293
over,0.13795966506004334
discovery,0.13795395727668489
qstyleoption,0.13786418735980988
:grow,0.1377514749765396
machine,0.13770780286618642
tr_exclude,0.1374616175889969
mapping,0.13745451376307755
1.5,0.1371728777885437
geir.vattekar,0.13713184744119644
nice,0.13711315393447876
putting,0.1368045061826706
buffering,0.13676755130290985
thread,0.13658793228705168
binary,0.13651965279132128
julian,0.13638822361826897
asplin,0.1361169678469499
qpointer,0.13599371491000056
algorithm,0.13598440773785114
command-line,0.1359088011085987
invocation,0.1357378289103508
segment,0.1357254683971405
tst_qthread,0.1356971710920334
somewhat,0.13558721616864206
>,0.13539284638855384
three,0.1353216338902712
remains,0.13516721750299135
overlay,0.1350838516040572
:platformboundsforglyph,0.13502411544322968
iff,0.13495513424277306
normal,0.13489679566451482
4.8.0,0.13484662771224976
reached,0.1348082795739174
location,0.13479766336580118
geometry,0.13470939500257373
defined,0.13467829650090563
depending,0.1345223868265748
used,0.13435610303030096
honglei.zhang,0.13430988788604736
chars,0.1342248022556305
row,0.1341645084321499
qallocmore,0.1340557485818863
exposed,0.13404371837774912
stability,0.13402467966079712
qsharedpointer,0.13389275316148996
:open,0.13386131823062897
qfontdatabase,0.13381950557231903
pasion,0.13366836656778291
qt_install_demos,0.13359598691264787
prevent,0.13344272378493438
applied,0.13336563110351562
erik.verbruggen,0.1332297216762196
future,0.1331115531631642
evdev,0.13298786183198294
.,0.1329293367197818
size,0.1327853969886507
developer,0.13271428857530868
provided,0.13266219943761826
qmediaplayer,0.1325225368142128
qtbug-22875,0.13220542669296265
introducing,0.13218194246292114
startup,0.13209666591137648
wait,0.13209369201213123
weimer,0.1318644288694486
:create,0.1318078637123108
o,0.13155882563441992
absolute,0.13155174255371094
load,0.13143582295936843
auto,0.1312702494324185
warnings,0.13126166822445212
doubles,0.13114459812641144
with,0.1311046984353938
kalinowski,0.13107262253761293
killed,0.13105026135842004
documented,0.1308392623428848
editing,0.13080504722893238
connection-failed,0.13063806109130383
kearns,0.13057423152617717
seturl,0.13055803626775742
jędrzej,0.13054779725258842
references,0.13044627112421123
setencodedurl,0.1304275244474411
nr,0.13038293085992336
decisions,0.13027814030647278
home,0.1302779292066892
since,0.13014501852116414
/etc/xdg,0.1301337033510208
not,0.13008992449305687
elsewhere,0.13007872800032297
kde,0.1300760477781296
expose,0.1300454414807833
ritt.ks,0.12998771663247186
e.g.,0.129737823891143
0,0.12961620017553546
refactoring,0.12946320684360607
dates,0.1293443888425827
yandex.ru,0.12927574571222067
operate,0.1292090266942978
prints,0.1290192206700643
qregion.cpp,0.12901593993107477
:fromlatin1,0.12890762587388357
robert,0.12888009548187257
push,0.12884165346622467
locate,0.1288411021232605
ea70ec8711af45128d63634a01dfc4c1a51ac331,0.12881391495466232
forwards,0.12865810394287108
7,0.12864360958337784
uncovered,0.12850381433963776
management,0.12846095487475395
registering,0.1284446597099304
through,0.1284368695855579
mips32,0.1284182369709015
functionality,0.12840936945653275
almost,0.1282820045016706
fixed,0.12827977092693682
deadlock,0.12822032844026884
marked,0.12817346217731634
seem,0.12815661231676737
imageloader,0.12815430760383606
various,0.1280923906713724
sæther,0.12803378124194947
lehtonen,0.12802949361503124
impossible,0.12784425616264344
renderer,0.12783466770567678
information,0.12780411774292588
drop,0.1277188372544267
ms,0.12747777750094733
qmlplugindump,0.1273636132478714
selection,0.12719181857325815
frame,0.12711153887212276
libs,0.1269010603427887
glx,0.12684674561023712
deleted,0.12683392129838467
myxvalue,0.12669182072083154
gc,0.12653149005312186
typedef,0.12643313195024217
turned,0.1262900710105896
;,0.1262756362007672
wbremer,0.12609831988811493
stopatbounds,0.12603019177913666
fde,0.1258626381556193
scan,0.12585858297016886
indexes,0.12585243582725525
pinch,0.12582355737686157
output,0.1257939620218316
qinetic.com.au,0.1257813796401024
xcb_wait_for_reply,0.12574581801891327
pierre,0.12573604006320238
martin.smith,0.1257260129428827
_qt_builtinformats,0.1255321204662323
between,0.12543698484305202
implementation,0.12530335889508326
endless,0.12520989775657654
quick,0.1251892794600942
windeployqt,0.12514493465423585
t,0.12499042693525553
enginioreply,0.12440323829650879
rectangle,0.1242940291762352
\badcode,0.12414229661226273
rendering,0.12413612883538008
accessing,0.12411841253439586
qquicktextedit,0.12394585460424423
older,0.12392991781234741
toby,0.12381702288985252
usage,0.12374498659563768
take,0.12374373584752903
common,0.12361583152475457
qstatemachine,0.12353653460741043
jason.barron,0.12331129610538483
tab,0.12330393865704536
writing,0.1232964933778231
qopenglcontext,0.12321134184797605
exist,0.12315635518594222
activate,0.12311439216136932
detail,0.12304067611694336
bold,0.12301537883467972
maintaining,0.12294266372919083
qwidgetbackingstore,0.12283816002309322
visual,0.12277294801814216
declared,0.12273698206990957
requests,0.122715855948627
delivered,0.12265950068831444
qsgrendercontext,0.12253240744272868
stabilize,0.12246702777014838
follows,0.12239798655112584
blocks,0.1223635630948203
typo,0.12235563458746364
resize,0.12231125953522595
van,0.1223101019859314
told,0.12228981405496597
qfontengine,0.12220370769500732
calculating,0.12213577479124069
andrew,0.12208564983059962
benchmark,0.12203020434826613
simon,0.12200088581800189
suggested,0.12195908650755882
qmutex,0.12190383672714233
route,0.12183118611574173
header,0.12171269411919639
christian.stromme,0.12167143249618155
returning,0.12150888016017583
sample,0.12124065682291985
message,0.12110085136674602
endianness,0.1210416853427887
:paintlayer,0.1210378035902977
themable,0.12102823704481125
v8object,0.1210093895594279
javascriptcore,0.1209702417254448
recording,0.12058885898441077
/usr/lib/x86_64-linux-gnu/libqt5quick.so.5.2.1,0.12005361914634705
parsingmode,0.12001644944151242
probe,0.11998467147350311
jean,0.11984802782535553
belong,0.11978367250412703
shaders,0.11966563264528911
selftest,0.11966534703969955
flickable,0.11954754910298757
setting/clearing,0.11932192137464881
lpapp,0.1192344328211177
yet,0.11920181851690778
refuse,0.11919575184583664
returns,0.11915859309956431
mccarthy,0.11905979575254978
info,0.11901057744398713
v4,0.11889238065729539
let,0.11888790367027888
reported-by,0.11855065822601318
qttest,0.11854833201505244
property,0.11852079985412554
starts,0.11829796433448792
unrelated,0.11827405542135239
ios,0.11808737559664634
jake.petroules,0.11802193522453308
assignments,0.11788861826062202
forcing,0.11787032584349315
handles,0.11785498015921224
graphics,0.1177077223546803
no-op,0.11767210851290397
robert.loehning,0.11765379458665848
patch,0.11765114381373284
qscreen,0.11755219101905823
==22686==,0.1175003673415631
comments,0.11738551697797245
extracondition,0.11721374839544296
qplatformmenu,0.11715491861104965
fonts,0.11714443467700711
insert,0.11712662296901856
gabriel,0.117115726417585
papp,0.11697361556192239
named,0.11696380376815796
main,0.11691753317912419
qprinter,0.1169132674112916
reset,0.11656863801181316
overloads,0.11652950445810954
hook,0.11634540557861328
styles,0.11626650989055634
simple,0.1162236722666421
trampoline,0.11621889378875494
corruption,0.11620006958643596
multiline,0.11578285694122314
design,0.11577626504004002
phartmann,0.11575976759195328
cached,0.11569280065596103
start,0.1156796696798309
obsolete,0.11567917205393315
webkit,0.11562143328289191
j-p,0.11550837872630876
fail,0.11548631851162229
options,0.1154038168489933
slider,0.11539008542895317
:destroyed,0.11514530330896378
qsoundeffect,0.11512143593281507
problems,0.11511591875127383
egl,0.11509937651377793
``,0.1150930198801068
qanimationgroupjob,0.11508561670780182
factors,0.11476624757051468
jorgen.lind,0.11469349327186744
appearance,0.11463215574622154
non-atomic,0.11461664487918218
znc.in,0.11453562462702394
individual,0.1143960990011692
device,0.11435934710833762
attempted,0.11428138613700867
qclipboard,0.1142563745379448
've,0.1142163597047329
ramsay,0.11400774334158216
declarative,0.11396116390824318
^,0.11393536627292633
private,0.11386147343982307
prototype,0.11383949449429145
number,0.11376618925499281
under,0.11376155666740877
focus,0.11371635233696836
void,0.11370948991472167
will,0.11369383768282774
12.04,0.11343972384929657
driver,0.1133578324361759
users.sourceforge.net,0.11333929002285004
pro,0.11328545808792115
bounding,0.11327313844646726
michael.goddard,0.11325770316438542
crashing,0.1132161095738411
such,0.11314113105816598
tor.arne.vestbo,0.11298836953938007
jason,0.11290532546608072
maximized,0.11288804188370705
hughes,0.11279665257619775
now,0.11277526640474822
calculated,0.11276293057017028
organization,0.11261589825153351
auto-tests,0.11259919901688893
items,0.1124625311586661
qtry_,0.11244549602270126
dialog,0.1123182872730878
convert,0.11227654002606868
opaque,0.1122203841805458
8192,0.1121732322499156
qualifier,0.1121356226503849
failing,0.1121132098711454
koehne,0.1120114212944394
j.,0.11196504594029291
member,0.11188559507330259
leaks,0.11172753572463989
apis,0.11169962762770327
:map,0.1116721232732137
goddard,0.11161389537155628
qttools,0.11154391430318356
unistd.h,0.11151015013456345
36,0.11145710200071335
meaning,0.11143237352371216
rid,0.11121939131546588
what,0.11109661587790863
guaranteed,0.11088134162127972
keeps,0.1108336865901947
shape,0.11080595354239146
how,0.11078115268537658
qtplugins,0.11074786633253098
showed,0.11063937097787857
compile-time,0.11062678694725037
tasks,0.11060424894094467
qquickwebviewexperimental,0.1103922426700592
merging,0.11018475517630577
given,0.10980957176755457
configure,0.10980858507735486
focusable,0.10977985461552937
qbytearray,0.10962581562489504
inlined,0.10960624863704045
moved,0.10954535019118339
architectures,0.10954339057207108
rest,0.10935068130493164
reference,0.10932128385712321
taken,0.10911141605012947
processing,0.10908240255796248
font,0.10897644519805909
opengles,0.10897542536258698
done,0.10887741763462228
uncomment,0.10877850651741028
qlatin1string,0.10877257883548737
martin.jones,0.10867065416338544
honor,0.10866183415055275
qprinterinfo,0.10862717777490616
qtbug-32871,0.10854755761101842
suffixes,0.10849767178297043
cleanups,0.1084796879440546
{,0.10846270496957004
tst_examples,0.10833675072838862
effect,0.1082749105989933
shader,0.10820755562079805
error,0.1081585054674165
introduced,0.10815655224381343
entering,0.10815551970154047
option,0.10811807028949261
hacks,0.10800456628203392
centralize,0.1079612746834755
streamline,0.10795326034228007
scopes,0.10793835173050563
element,0.10776508197671285
date,0.10768717527389526
modules,0.10767373285795513
formats,0.10766253340989351
should,0.10764728582438987
webview,0.10762511690457661
qguiapplicationprivate,0.10758614540100098
recent,0.1075807437300682
translation,0.10734267027250358
holds,0.10721708089113235
them,0.1072031304705888
3.2,0.10718427350123723
'mac,0.10716197453439236
qdeclarativecategory,0.10713285952806473
begin,0.10708632154597177
autoconfigured,0.1069767577573657
atomics,0.10692951083183289
t.,0.10686611679072182
first,0.10670175643548753
tries,0.1066333285222451
2006,0.10648270510137081
qthread,0.10644002238081561
crlf,0.10637421160936356
url,0.10637091274838895
lupdate,0.10632853789461984
initial,0.10632441844791174
semantics,0.10623969704223175
persistent,0.10622132693727811
effective,0.1061205044388771
step,0.10609787702560425
aligned,0.10608454545338948
mcguire,0.10589511785656214
argument,0.10587885747240348
helpful,0.10580384731292725
tobias,0.1057664155960083
href=,0.10570420697331429
old,0.10567369249183685
qrectf,0.10563503950834274
construction,0.10558611433953047
relied,0.10553138703107834
may,0.10545632517847055
accident,0.10543565452098846
second,0.10542229912243783
allowed,0.10539435781538486
tilt,0.10536348819732666
205,0.10534141957759857
transition,0.10508891257146995
transparent,0.10502924770116806
bluez,0.10497418258871351
fontconfig,0.10492026805877686
joona.t.petrell,0.10489930398762226
pointer,0.10489717900993363
denis,0.10481535999749142
blackberry.com,0.10478710791046199
specify,0.10473250101010005
parser,0.10472531182070573
adreno,0.10470795631408691
matching,0.10466253080151298
changed,0.10461548281212647
customparticle,0.10453702509403229
projects,0.10446115714413198
daniel,0.10444828526427348
gives,0.10424011964350939
hints,0.1042221337556839
position,0.10415986242772239
qnam,0.10402281582355499
opcode,0.10391045113404591
inf,0.10387266222387552
instantiated,0.10367236534754436
i/o,0.10360958985984325
top-level,0.10359729081392288
utf-8,0.10350240979875837
parameters,0.10344483989935654
missing,0.1034258409841534
mathextras.h,0.1032157689332962
elimination,0.10313652828335762
bodson,0.10310523957014084
during,0.10307553780148737
qgeotilefetcher,0.1030438095331192
split,0.10304335287461679
inserting,0.10300473868846893
final,0.1029808335006237
blasche,0.10288128396496177
entries,0.10287152869360787
passed,0.10286749101110867
amd64,0.10276450775563717
calls,0.10272561946390744
strlen,0.10271849296987057
being,0.10261397218952577
updating,0.10249089946349461
hu,0.10246426239609718
expects,0.10242529958486557
boolean,0.10238675257035841
socket,0.10238216873258352
every,0.10225080385019905
profiles,0.10219897236675024
tell,0.10218370954195659
content,0.10204497149044817
cycle_p.h,0.10197234898805618
last,0.1019483810024602
painter,0.10193814088900884
affected,0.10191728919744492
linking,0.10188954812474549
paths,0.10185729947331693
30,0,0.10182271152734756
x,0.10179523248658624
qvariant,0.10168222657271794
q_assert,0.10166031618913014
timer,0.10165878012776375
in/out,0.10158013552427292
jstextposition,0.10156945884227753
clean,0.10134631275598492
transitions,0.10132482647895813
differently,0.10128882610135609
ttf,0.10124176740646362
kevin.ottens,0.10113535076379776
forced,0.10112461447715759
startdragdistance,0.10112442076206207
equivalent,0.10108642578125
consistently,0.10098199546337128
image,0.10097951399428504
currentindex,0.10097026824951172
read-only,0.10092826104826397
sean,0.10076022139983251
sql,0.10070537775754929
volatile,0.10058115608990192
variables,0.10051880240440368
max,0.10043596476316452
os,0.10030822549015284
representation,0.10023888945579529
issues,0.10011676687281579
fallback,0.10010492491225402
non-const,0.10001763701438904
shaw,0.10000194595469271
qt.conf,0.0999905268351237
:getownnonindexpropertynames,0.09998250007629395
delegates,0.09987437166273594
cjk,0.09975985065102577
unit,0.09971119062374195
need,0.0996538608369452
racy,0.09961755573749542
:todouble,0.09950090944766998
casper.vandonderen,0.09947237394129237
's,0.09945179432696757
executable,0.09941493471463521
global,0.0993672267479055
prompt,0.09933881958325703
kalle,0.0992988683283329
sort,0.09929326176643372
jake,0.09917632171085902
nested,0.09914305061101913
sequence,0.09913178054349762
qtquick.dialogs,0.0991258006542921
git-svn-id,0.0990040976410875
ifdef,0.0989082803328832
adjusted,0.09888176123301189
delete,0.09881255656464732
10.6,0.09871550798416137
visible,0.09843198458353679
qgeomapdata,0.09837787846724193
y,0.09830436110496521
qtbug-21875,0.09820330888032913
qtbug-21672,0.098199263215065
erroreventsender,0.09805519133806229
giuseppe,0.09800748511527975
expressions,0.09790642505201201
ssl,0.09784047993329856
classes,0.0977009476059013
width,0.09768087317546209
general,0.09755139933391051
ahumada,0.09739099866871176
&,0.0973335159394671
assembly,0.09731730492785573
literal,0.09731568682652253
flow,0.09729081788100302
open,0.0972022648368563
commit,0.0971525277342513
referred,0.09713771194219589
relocs,0.09713338191310565
shane,0.09710737611902387
lastwindowclosed,0.09695516526699066
sizing,0.09690944353739421
curly,0.09688709676265717
c++11,0.09676255401352356
give,0.09674139935523271
jedrzej.nowacki,0.09672832393588385
drop-related,0.0965481698513031
eugene,0.09646335244178772
mainly,0.0963113084435463
resources,0.09617110883647745
machines,0.09617080772295594
long,0.09614631126600283
4.7,0.09613235015422106
specialize,0.0960645005106926
model,0.0959774028848518
hooks,0.09594219401478768
eglfs,0.09588269106353875
qitemdelegate,0.09587041288614273
effectively,0.09583521634340286
hinting,0.09583011207481225
